community_detector,used_communities,algorithm_rec,test_size,split_id,rmse,mse,mae
Paris,3.0,k-NN,0.25,5,1.3159254224402646,1.731659717424589,1.086293999185445
Paris,4.0,k-NN,0.25,5,1.3169344918969679,1.734316455947925,1.0881252432610864
Paris,5.0,k-NN,0.25,5,1.3149725836689001,1.7291528958008628,1.086814843671022
Paris,6.0,k-NN,0.25,5,1.3152085619637068,1.729773561462642,1.0864041634987749
Paris,1.0,NMF,0.25,5,1.3182185383861067,1.7377001149448033,1.0903039722763948
Paris,2.0,NMF,0.25,5,1.3156029583718618,1.7308111440767946,1.0870841058980125
Paris,3.0,NMF,0.25,5,1.3159254224402646,1.731659717424589,1.086293999185445
Paris,4.0,NMF,0.25,5,1.3169344918969679,1.734316455947925,1.0881252432610864
Paris,5.0,NMF,0.25,5,1.3149725836689001,1.7291528958008628,1.086814843671022
Paris,6.0,NMF,0.25,5,1.3152085619637068,1.729773561462642,1.0864041634987749
Paris,1.0,Co-Clustering,0.25,5,1.3182185383861067,1.7377001149448033,1.0903039722763948
Paris,2.0,Co-Clustering,0.25,5,1.3156029583718618,1.7308111440767946,1.0870841058980125
Paris,3.0,Co-Clustering,0.25,5,1.3159254224402646,1.731659717424589,1.086293999185445
Paris,4.0,Co-Clustering,0.25,5,1.3169344918969679,1.734316455947925,1.0881252432610864
Paris,5.0,Co-Clustering,0.25,5,1.3149725836689001,1.7291528958008628,1.086814843671022
Paris,6.0,Co-Clustering,0.25,5,1.3152085619637068,1.729773561462642,1.0864041634987749
Paris,1.0,SlopeOne,0.25,5,1.3182185383861067,1.7377001149448033,1.0903039722763948
Paris,2.0,SlopeOne,0.25,5,1.3156029583718618,1.7308111440767946,1.0870841058980125
Paris,3.0,SlopeOne,0.25,5,1.3159254224402646,1.731659717424589,1.086293999185445
Paris,4.0,SlopeOne,0.25,5,1.3169344918969679,1.734316455947925,1.0881252432610864
Paris,5.0,SlopeOne,0.25,5,1.3149725836689001,1.7291528958008628,1.086814843671022
Paris,6.0,SlopeOne,0.25,5,1.3152085619637068,1.729773561462642,1.0864041634987749
Not-Applicable,,NormalPredictor,0.1,1,1.748750303285552,3.05812762324131,1.422824662279431
Not-Applicable,,SVD,0.1,1,1.210406298833934,1.4650834082568625,0.9875078119726072
Not-Applicable,,k-NN,0.1,1,1.1964561144997798,1.4315072339239103,0.9859490984042096
Not-Applicable,,NMF,0.1,1,1.078148807161645,1.162404850384078,0.8800615206121933
Not-Applicable,,Co-Clustering,0.1,1,1.1901690833704655,1.4165024470108938,0.9671959797300228
Not-Applicable,,SlopeOne,0.1,1,1.2667501535739742,1.6046559515796872,1.0325599840994948
Louvain,1.0,NormalPredictor,0.1,1,1.7794778135192226,3.1665412888071534,1.4545587103123907
Louvain,2.0,NormalPredictor,0.1,1,1.7296035367376283,2.991528394295312,1.389861617315778
Louvain,3.0,NormalPredictor,0.1,1,1.7141330865889355,2.938252238538911,1.3768739964352414
Louvain,4.0,NormalPredictor,0.1,1,1.7224500427977474,2.966834149933962,1.3862994235181618
Louvain,1.0,SVD,0.1,1,1.315961936298907,1.7317558177875687,1.0764247032673708
Louvain,2.0,SVD,0.1,1,1.3085114630355796,1.7122022488955133,1.0705969785235878
Louvain,3.0,SVD,0.1,1,1.312959742395648,1.7238632851516462,1.075755592191814
Louvain,4.0,SVD,0.1,1,1.3134002122430983,1.7250201175202156,1.0757407325922324
Louvain,1.0,k-NN,0.1,1,1.2880598990598522,1.6590983035660767,1.0546758052054663
Louvain,2.0,k-NN,0.1,1,1.2841362285599096,1.6490058535000682,1.0512107563985555
Louvain,3.0,k-NN,0.1,1,1.2898906615437458,1.663817918737762,1.0569887569408116
Louvain,4.0,k-NN,0.1,1,1.2895964297966729,1.663058951744325,1.0569817307509477
Louvain,1.0,NMF,0.1,1,1.2880598990598522,1.6590983035660767,1.0546758052054663
Louvain,2.0,NMF,0.1,1,1.2841362285599096,1.6490058535000682,1.0512107563985555
Louvain,3.0,NMF,0.1,1,1.2898906615437458,1.663817918737762,1.0569887569408116
Louvain,4.0,NMF,0.1,1,1.2895964297966729,1.663058951744325,1.0569817307509477
Louvain,1.0,Co-Clustering,0.1,1,1.2880598990598522,1.6590983035660767,1.0546758052054663
Louvain,2.0,Co-Clustering,0.1,1,1.2841362285599096,1.6490058535000682,1.0512107563985555
Louvain,3.0,Co-Clustering,0.1,1,1.2898906615437458,1.663817918737762,1.0569887569408116
Louvain,4.0,Co-Clustering,0.1,1,1.2895964297966729,1.663058951744325,1.0569817307509477
Louvain,1.0,SlopeOne,0.1,1,1.2880598990598522,1.6590983035660767,1.0546758052054663
Louvain,2.0,SlopeOne,0.1,1,1.2841362285599096,1.6490058535000682,1.0512107563985555
Louvain,3.0,SlopeOne,0.1,1,1.2898906615437458,1.663817918737762,1.0569887569408116
Louvain,4.0,SlopeOne,0.1,1,1.2895964297966729,1.663058951744325,1.0569817307509477
Paris,1.0,NormalPredictor,0.1,1,1.7488689763456653,3.058542696424335,1.4061497708189656
Paris,2.0,NormalPredictor,0.1,1,1.7498771180120605,3.0620699281421944,1.4257943212506872
Paris,3.0,NormalPredictor,0.1,1,1.754594595212173,3.07860219354777,1.4348112157556985
Paris,4.0,NormalPredictor,0.1,1,1.7365512878237388,3.015610375242286,1.4117581312772993
Paris,5.0,NormalPredictor,0.1,1,1.7502421607815277,3.0633476213771913,1.4330322264921365
Paris,6.0,NormalPredictor,0.1,1,1.747529965283495,3.053860979563733,1.4285256806204802
Paris,7.0,NormalPredictor,0.1,1,1.7387735637717334,3.0233335060714546,1.4221064964289076
Paris,8.0,NormalPredictor,0.1,1,1.738609959277894,3.0227645905002807,1.4193183280224295
Paris,9.0,NormalPredictor,0.1,1,1.7308239150934188,2.9957514250593102,1.4134944836600536
Paris,10.0,NormalPredictor,0.1,1,1.731511988946284,2.9981337678647164,1.4131774686203329
Paris,11.0,NormalPredictor,0.1,1,1.7320310226844806,2.999931463541448,1.4148430102618996
Paris,12.0,NormalPredictor,0.1,1,1.7279109004187514,2.98567607978594,1.4096629815663304
Paris,13.0,NormalPredictor,0.1,1,1.7244559029841198,2.973748161336776,1.4064224601742554
Paris,14.0,NormalPredictor,0.1,1,1.725707819330729,2.9780674776992195,1.406605319290386
Paris,15.0,NormalPredictor,0.1,1,1.7202819075192082,2.9593698413379257,1.400980447877014
Paris,16.0,NormalPredictor,0.1,1,1.7219226714319353,2.9650176863912927,1.4017463612292302
Paris,17.0,NormalPredictor,0.1,1,1.724220911341458,2.9729377511071675,1.4040477100685593
Paris,18.0,NormalPredictor,0.1,1,1.722300610605401,2.9663193932917373,1.4005935565441463
Paris,19.0,NormalPredictor,0.1,1,1.7222809201236333,2.966251567821909,1.3995318764720481
Paris,20.0,NormalPredictor,0.1,1,1.7222822723769786,2.9662562257440093,1.3985740034660838
Paris,21.0,NormalPredictor,0.1,1,1.7235103558939466,2.970487946873679,1.400167290960444
Paris,22.0,NormalPredictor,0.1,1,1.722578771512826,2.9672776240666368,1.4008723452993368
Paris,23.0,NormalPredictor,0.1,1,1.7210946600438382,2.962166828831415,1.4004560463567766
Paris,24.0,NormalPredictor,0.1,1,1.7195248924349862,2.956765855703551,1.3985441440060224
Paris,25.0,NormalPredictor,0.1,1,1.7211234845443746,2.9622660490501698,1.4010543362112633
Paris,26.0,NormalPredictor,0.1,1,1.719952616016534,2.9582370013421184,1.3992350460392005
Paris,27.0,NormalPredictor,0.1,1,1.7215180778943862,2.963624492517182,1.4001890063758422
Paris,28.0,NormalPredictor,0.1,1,1.7229146408026308,2.9684348594920587,1.4019694986017917
Paris,29.0,NormalPredictor,0.1,1,1.722356699795186,2.9665126013293643,1.4018171150286778
Paris,30.0,NormalPredictor,0.1,1,1.7217695877421264,2.9644905132736916,1.4012114623683611
Paris,31.0,NormalPredictor,0.1,1,1.7213632715346037,2.9630915125883135,1.4004583968992828
Paris,32.0,NormalPredictor,0.1,1,1.723444276217061,2.970260173225349,1.401732180009654
Paris,33.0,NormalPredictor,0.1,1,1.7226204404679146,2.967421181917872,1.400469826093297
Paris,34.0,NormalPredictor,0.1,1,1.7214346839557,2.9633373711256605,1.3994077496083395
Paris,1.0,SVD,0.1,1,1.3125901441276728,1.7228928864611048,1.0750655320051001
Paris,2.0,SVD,0.1,1,1.3153949267316278,1.7302638132713044,1.0771998448267057
Paris,3.0,SVD,0.1,1,1.3168719975650265,1.734151857970903,1.0786397242401344
Paris,4.0,SVD,0.1,1,1.318169772325048,1.737571548671469,1.0793313400010471
Paris,5.0,SVD,0.1,1,1.3183385492709119,1.7380165304937327,1.0796067917136247
Paris,6.0,SVD,0.1,1,1.3176746492839284,1.736266481365524,1.0787118393597481
Paris,7.0,SVD,0.1,1,1.3165547036826346,1.7333162877888697,1.0777064993205085
Paris,8.0,SVD,0.1,1,1.3150610720325364,1.729385623175364,1.0767424210759287
Paris,9.0,SVD,0.1,1,1.3133463639627045,1.7248786717340565,1.0754247507830632
Paris,10.0,SVD,0.1,1,1.3118832532797562,1.7210376702358772,1.074439522628688
Paris,11.0,SVD,0.1,1,1.3105510244992618,1.7175439878160643,1.0734341930023477
Paris,12.0,SVD,0.1,1,1.3095882760189739,1.7150214526863479,1.072976714573316
Paris,13.0,SVD,0.1,1,1.308882525601171,1.7131734658240996,1.0726933856903573
Paris,14.0,SVD,0.1,1,1.3084487412460792,1.7120381084684493,1.0726093306411522
Paris,15.0,SVD,0.1,1,1.3080244685558984,1.7109280103409406,1.0723734370541742
Paris,16.0,SVD,0.1,1,1.3082996281989123,1.7116479171454124,1.0726137930339297
Paris,17.0,SVD,0.1,1,1.3076179511157742,1.709864706080215,1.0721121111562735
Paris,18.0,SVD,0.1,1,1.3074650049804726,1.7094647392485873,1.0722464884332314
Paris,19.0,SVD,0.1,1,1.30768015259512,1.7100273814911964,1.0727069306239465
Paris,20.0,SVD,0.1,1,1.307631969306233,1.7099013671516972,1.0729932507826534
Paris,21.0,SVD,0.1,1,1.308465897236427,1.712083004230728,1.0740840668191178
Paris,22.0,SVD,0.1,1,1.3097692798669445,1.7154955664831746,1.0755319853536776
Paris,23.0,SVD,0.1,1,1.310893065906768,1.7184406302424455,1.0768339799341773
Paris,24.0,SVD,0.1,1,1.3117297307184572,1.7206348864507162,1.0777704494567812
Paris,25.0,SVD,0.1,1,1.3126508714976612,1.7230523104435695,1.0787669360275367
Paris,26.0,SVD,0.1,1,1.3135641969157474,1.7254508994189126,1.0797565543362593
Paris,27.0,SVD,0.1,1,1.314178218398585,1.7270643897132791,1.0803447087891012
Paris,28.0,SVD,0.1,1,1.3148898176789159,1.7289352326356928,1.0810033737767037
Paris,29.0,SVD,0.1,1,1.3156004187986161,1.730804461943094,1.0816602279208538
Paris,30.0,SVD,0.1,1,1.3160577579763597,1.7320080223297627,1.0820568281701195
Paris,31.0,SVD,0.1,1,1.3161408418967948,1.732226715708804,1.0820172988535928
Paris,32.0,SVD,0.1,1,1.3160374193577575,1.7319544891498262,1.081813168738188
Paris,33.0,SVD,0.1,1,1.3156502374460872,1.7309355472919454,1.0813607255102362
Paris,34.0,SVD,0.1,1,1.3155651522737752,1.7307116698771217,1.081300921905076
Paris,1.0,k-NN,0.1,1,1.2870021602330193,1.6563745604444584,1.0536869909751265
Paris,2.0,k-NN,0.1,1,1.2877091902449307,1.658194958641255,1.0533253014857016
Paris,3.0,k-NN,0.1,1,1.2880547820306743,1.6590851215120879,1.0530778106852283
Paris,4.0,k-NN,0.1,1,1.2892294010438483,1.6621124485158796,1.053475756208758
Paris,5.0,k-NN,0.1,1,1.2886823170630517,1.6607021143109957,1.0531007480359587
Paris,6.0,k-NN,0.1,1,1.2880623775034958,1.659104688339958,1.0525504528048033
Paris,7.0,k-NN,0.1,1,1.2865996406018017,1.655338635196685,1.0514902756595226
Paris,8.0,k-NN,0.1,1,1.2851538640910156,1.6516204543880684,1.0508161683061368
Paris,9.0,k-NN,0.1,1,1.283695421193828,1.6478739343939994,1.050254011624845
Paris,10.0,k-NN,0.1,1,1.282892938491445,1.6458142916312144,1.050035889285807
Paris,11.0,k-NN,0.1,1,1.282069279207599,1.6437016366878925,1.0494678436446405
Paris,12.0,k-NN,0.1,1,1.281586467098963,1.642463872651201,1.0493582891250963
Paris,13.0,k-NN,0.1,1,1.2814010001507086,1.641988523187236,1.049615423637543
Paris,14.0,k-NN,0.1,1,1.281627303968865,1.6425685462785014,1.050170938327749
Paris,15.0,k-NN,0.1,1,1.2820171219327774,1.6435679009288016,1.050669506051562
Paris,16.0,k-NN,0.1,1,1.2820027091487443,1.6435309462647198,1.050473052182289
Paris,17.0,k-NN,0.1,1,1.2817377230659377,1.6428515907302546,1.0503980011639307
Paris,18.0,k-NN,0.1,1,1.2817017046260073,1.642759259641213,1.050689892483771
Paris,19.0,k-NN,0.1,1,1.2821028787617148,1.6437877917290766,1.0512136831749042
Paris,20.0,k-NN,0.1,1,1.282378684730005,1.6444950910498572,1.0517785861918132
Paris,21.0,k-NN,0.1,1,1.283731719209668,1.64796712690501,1.0534703651153525
Paris,22.0,k-NN,0.1,1,1.2853591639787458,1.6521481804241407,1.0551882599699605
Paris,23.0,k-NN,0.1,1,1.2868194133194215,1.6559042024957404,1.056759681700779
Paris,24.0,k-NN,0.1,1,1.2879301098822324,1.6587639679412594,1.0579964784086657
Paris,25.0,k-NN,0.1,1,1.289238061850784,1.662134780124766,1.0591889853749272
Paris,26.0,k-NN,0.1,1,1.2904845719162157,1.6653504303537787,1.060402857651361
Paris,27.0,k-NN,0.1,1,1.2914716164623263,1.6678989361278143,1.0613136454312142
Paris,28.0,k-NN,0.1,1,1.2924261626608025,1.670365385930127,1.062198341517221
Paris,29.0,k-NN,0.1,1,1.293398180704313,1.6728788538492263,1.0631502309874363
Paris,30.0,k-NN,0.1,1,1.2940466444336374,1.674556717969957,1.0637509142957216
Paris,31.0,k-NN,0.1,1,1.2942518753097643,1.6750879167428419,1.0639205459272376
Paris,32.0,k-NN,0.1,1,1.294333817670054,1.6753000315643367,1.064004109025886
Paris,33.0,k-NN,0.1,1,1.2941334944435698,1.674781501440725,1.063735944051805
Paris,34.0,k-NN,0.1,1,1.294354784302787,1.6753543076475144,1.0639748207807604
Paris,1.0,NMF,0.1,1,1.2870021602330193,1.6563745604444584,1.0536869909751265
Paris,2.0,NMF,0.1,1,1.2877091902449307,1.658194958641255,1.0533253014857016
Paris,3.0,NMF,0.1,1,1.2880547820306743,1.6590851215120879,1.0530778106852283
Paris,4.0,NMF,0.1,1,1.2892294010438483,1.6621124485158796,1.053475756208758
Paris,5.0,NMF,0.1,1,1.2886823170630517,1.6607021143109957,1.0531007480359587
Paris,6.0,NMF,0.1,1,1.2880623775034958,1.659104688339958,1.0525504528048033
Paris,7.0,NMF,0.1,1,1.2865996406018017,1.655338635196685,1.0514902756595226
Paris,8.0,NMF,0.1,1,1.2851538640910156,1.6516204543880684,1.0508161683061368
Paris,9.0,NMF,0.1,1,1.283695421193828,1.6478739343939994,1.050254011624845
Paris,10.0,NMF,0.1,1,1.282892938491445,1.6458142916312144,1.050035889285807
Paris,11.0,NMF,0.1,1,1.282069279207599,1.6437016366878925,1.0494678436446405
Paris,12.0,NMF,0.1,1,1.281586467098963,1.642463872651201,1.0493582891250963
Paris,13.0,NMF,0.1,1,1.2814010001507086,1.641988523187236,1.049615423637543
Paris,14.0,NMF,0.1,1,1.281627303968865,1.6425685462785014,1.050170938327749
Paris,15.0,NMF,0.1,1,1.2820171219327774,1.6435679009288016,1.050669506051562
Paris,16.0,NMF,0.1,1,1.2820027091487443,1.6435309462647198,1.050473052182289
Paris,17.0,NMF,0.1,1,1.2817377230659377,1.6428515907302546,1.0503980011639307
Paris,18.0,NMF,0.1,1,1.2817017046260073,1.642759259641213,1.050689892483771
Paris,19.0,NMF,0.1,1,1.2821028787617148,1.6437877917290766,1.0512136831749042
Paris,20.0,NMF,0.1,1,1.282378684730005,1.6444950910498572,1.0517785861918132
Paris,21.0,NMF,0.1,1,1.283731719209668,1.64796712690501,1.0534703651153525
Paris,22.0,NMF,0.1,1,1.2853591639787458,1.6521481804241407,1.0551882599699605
Paris,23.0,NMF,0.1,1,1.2868194133194215,1.6559042024957404,1.056759681700779
Paris,24.0,NMF,0.1,1,1.2879301098822324,1.6587639679412594,1.0579964784086657
Paris,25.0,NMF,0.1,1,1.289238061850784,1.662134780124766,1.0591889853749272
Paris,26.0,NMF,0.1,1,1.2904845719162157,1.6653504303537787,1.060402857651361
Paris,27.0,NMF,0.1,1,1.2914716164623263,1.6678989361278143,1.0613136454312142
Paris,28.0,NMF,0.1,1,1.2924261626608025,1.670365385930127,1.062198341517221
Paris,29.0,NMF,0.1,1,1.293398180704313,1.6728788538492263,1.0631502309874363
Paris,30.0,NMF,0.1,1,1.2940466444336374,1.674556717969957,1.0637509142957216
Paris,31.0,NMF,0.1,1,1.2942518753097643,1.6750879167428419,1.0639205459272376
Paris,32.0,NMF,0.1,1,1.294333817670054,1.6753000315643367,1.064004109025886
Paris,33.0,NMF,0.1,1,1.2941334944435698,1.674781501440725,1.063735944051805
Paris,34.0,NMF,0.1,1,1.294354784302787,1.6753543076475144,1.0639748207807604
Paris,1.0,Co-Clustering,0.1,1,1.2870021602330193,1.6563745604444584,1.0536869909751265
Paris,2.0,Co-Clustering,0.1,1,1.2877091902449307,1.658194958641255,1.0533253014857016
Paris,3.0,Co-Clustering,0.1,1,1.2880547820306743,1.6590851215120879,1.0530778106852283
Paris,4.0,Co-Clustering,0.1,1,1.2892294010438483,1.6621124485158796,1.053475756208758
Paris,5.0,Co-Clustering,0.1,1,1.2886823170630517,1.6607021143109957,1.0531007480359587
Paris,6.0,Co-Clustering,0.1,1,1.2880623775034958,1.659104688339958,1.0525504528048033
Paris,7.0,Co-Clustering,0.1,1,1.2865996406018017,1.655338635196685,1.0514902756595226
Paris,8.0,Co-Clustering,0.1,1,1.2851538640910156,1.6516204543880684,1.0508161683061368
Paris,9.0,Co-Clustering,0.1,1,1.283695421193828,1.6478739343939994,1.050254011624845
Paris,10.0,Co-Clustering,0.1,1,1.282892938491445,1.6458142916312144,1.050035889285807
Paris,11.0,Co-Clustering,0.1,1,1.282069279207599,1.6437016366878925,1.0494678436446405
Paris,12.0,Co-Clustering,0.1,1,1.281586467098963,1.642463872651201,1.0493582891250963
Paris,13.0,Co-Clustering,0.1,1,1.2814010001507086,1.641988523187236,1.049615423637543
Paris,14.0,Co-Clustering,0.1,1,1.281627303968865,1.6425685462785014,1.050170938327749
Paris,15.0,Co-Clustering,0.1,1,1.2820171219327774,1.6435679009288016,1.050669506051562
Paris,16.0,Co-Clustering,0.1,1,1.2820027091487443,1.6435309462647198,1.050473052182289
Paris,17.0,Co-Clustering,0.1,1,1.2817377230659377,1.6428515907302546,1.0503980011639307
Paris,18.0,Co-Clustering,0.1,1,1.2817017046260073,1.642759259641213,1.050689892483771
Paris,19.0,Co-Clustering,0.1,1,1.2821028787617148,1.6437877917290766,1.0512136831749042
Paris,20.0,Co-Clustering,0.1,1,1.282378684730005,1.6444950910498572,1.0517785861918132
Paris,21.0,Co-Clustering,0.1,1,1.283731719209668,1.64796712690501,1.0534703651153525
Paris,22.0,Co-Clustering,0.1,1,1.2853591639787458,1.6521481804241407,1.0551882599699605
Paris,23.0,Co-Clustering,0.1,1,1.2868194133194215,1.6559042024957404,1.056759681700779
Paris,24.0,Co-Clustering,0.1,1,1.2879301098822324,1.6587639679412594,1.0579964784086657
Paris,25.0,Co-Clustering,0.1,1,1.289238061850784,1.662134780124766,1.0591889853749272
Paris,26.0,Co-Clustering,0.1,1,1.2904845719162157,1.6653504303537787,1.060402857651361
Paris,27.0,Co-Clustering,0.1,1,1.2914716164623263,1.6678989361278143,1.0613136454312142
Paris,28.0,Co-Clustering,0.1,1,1.2924261626608025,1.670365385930127,1.062198341517221
Paris,29.0,Co-Clustering,0.1,1,1.293398180704313,1.6728788538492263,1.0631502309874363
Paris,30.0,Co-Clustering,0.1,1,1.2940466444336374,1.674556717969957,1.0637509142957216
Paris,31.0,Co-Clustering,0.1,1,1.2942518753097643,1.6750879167428419,1.0639205459272376
Paris,32.0,Co-Clustering,0.1,1,1.294333817670054,1.6753000315643367,1.064004109025886
Paris,33.0,Co-Clustering,0.1,1,1.2941334944435698,1.674781501440725,1.063735944051805
Paris,34.0,Co-Clustering,0.1,1,1.294354784302787,1.6753543076475144,1.0639748207807604
Paris,1.0,SlopeOne,0.1,1,1.2870021602330193,1.6563745604444584,1.0536869909751265
Paris,2.0,SlopeOne,0.1,1,1.2877091902449307,1.658194958641255,1.0533253014857016
Paris,3.0,SlopeOne,0.1,1,1.2880547820306743,1.6590851215120879,1.0530778106852283
Paris,4.0,SlopeOne,0.1,1,1.2892294010438483,1.6621124485158796,1.053475756208758
Paris,5.0,SlopeOne,0.1,1,1.2886823170630517,1.6607021143109957,1.0531007480359587
Paris,6.0,SlopeOne,0.1,1,1.2880623775034958,1.659104688339958,1.0525504528048033
Paris,7.0,SlopeOne,0.1,1,1.2865996406018017,1.655338635196685,1.0514902756595226
Paris,8.0,SlopeOne,0.1,1,1.2851538640910156,1.6516204543880684,1.0508161683061368
Paris,9.0,SlopeOne,0.1,1,1.283695421193828,1.6478739343939994,1.050254011624845
Paris,10.0,SlopeOne,0.1,1,1.282892938491445,1.6458142916312144,1.050035889285807
Paris,11.0,SlopeOne,0.1,1,1.282069279207599,1.6437016366878925,1.0494678436446405
Paris,12.0,SlopeOne,0.1,1,1.281586467098963,1.642463872651201,1.0493582891250963
Paris,13.0,SlopeOne,0.1,1,1.2814010001507086,1.641988523187236,1.049615423637543
Paris,14.0,SlopeOne,0.1,1,1.281627303968865,1.6425685462785014,1.050170938327749
Paris,15.0,SlopeOne,0.1,1,1.2820171219327774,1.6435679009288016,1.050669506051562
Paris,16.0,SlopeOne,0.1,1,1.2820027091487443,1.6435309462647198,1.050473052182289
Paris,17.0,SlopeOne,0.1,1,1.2817377230659377,1.6428515907302546,1.0503980011639307
Paris,18.0,SlopeOne,0.1,1,1.2817017046260073,1.642759259641213,1.050689892483771
Paris,19.0,SlopeOne,0.1,1,1.2821028787617148,1.6437877917290766,1.0512136831749042
Paris,20.0,SlopeOne,0.1,1,1.282378684730005,1.6444950910498572,1.0517785861918132
Paris,21.0,SlopeOne,0.1,1,1.283731719209668,1.64796712690501,1.0534703651153525
Paris,22.0,SlopeOne,0.1,1,1.2853591639787458,1.6521481804241407,1.0551882599699605
Paris,23.0,SlopeOne,0.1,1,1.2868194133194215,1.6559042024957404,1.056759681700779
Paris,24.0,SlopeOne,0.1,1,1.2879301098822324,1.6587639679412594,1.0579964784086657
Paris,25.0,SlopeOne,0.1,1,1.289238061850784,1.662134780124766,1.0591889853749272
Paris,26.0,SlopeOne,0.1,1,1.2904845719162157,1.6653504303537787,1.060402857651361
Paris,27.0,SlopeOne,0.1,1,1.2914716164623263,1.6678989361278143,1.0613136454312142
Paris,28.0,SlopeOne,0.1,1,1.2924261626608025,1.670365385930127,1.062198341517221
Paris,29.0,SlopeOne,0.1,1,1.293398180704313,1.6728788538492263,1.0631502309874363
Paris,30.0,SlopeOne,0.1,1,1.2940466444336374,1.674556717969957,1.0637509142957216
Paris,31.0,SlopeOne,0.1,1,1.2942518753097643,1.6750879167428419,1.0639205459272376
Paris,32.0,SlopeOne,0.1,1,1.294333817670054,1.6753000315643367,1.064004109025886
Paris,33.0,SlopeOne,0.1,1,1.2941334944435698,1.674781501440725,1.063735944051805
Paris,34.0,SlopeOne,0.1,1,1.294354784302787,1.6753543076475144,1.0639748207807604
Not-Applicable,,NormalPredictor,0.1,2,1.8093298725458975,3.273674587686954,1.499893112441148
Not-Applicable,,SVD,0.1,2,1.2348449908402825,1.5248421514033372,1.0082995220328828
Not-Applicable,,k-NN,0.1,2,1.2188918618459674,1.4856973708743288,1.0178478785208298
Not-Applicable,,NMF,0.1,2,1.045583125678162,1.0932440727029151,0.8799686515165167
Not-Applicable,,Co-Clustering,0.1,2,1.2387388446054106,1.5344739251343475,1.0052683821376687
Not-Applicable,,SlopeOne,0.1,2,1.293654430284404,1.673541784994466,1.0437011138615504
Louvain,1.0,NormalPredictor,0.1,2,1.710878389460454,2.9271048635227968,1.405640622811195
Louvain,2.0,NormalPredictor,0.1,2,1.7011153341710954,2.893793380152038,1.381862246307681
Louvain,3.0,NormalPredictor,0.1,2,1.7033620649445727,2.9014423242922383,1.38369938566925
Louvain,1.0,SVD,0.1,2,1.3185251839457675,1.7385086606992197,1.086630449983866
Louvain,2.0,SVD,0.1,2,1.3021923681534324,1.6957049636770445,1.070182998654069
Louvain,3.0,SVD,0.1,2,1.3080448019338045,1.710981203866046,1.0766078958572178
Louvain,1.0,k-NN,0.1,2,1.2919821294878768,1.6692178229160288,1.0642991071431915
Louvain,2.0,k-NN,0.1,2,1.2819683093436893,1.6434427461615173,1.0513971339101678
Louvain,3.0,k-NN,0.1,2,1.290021360847539,1.6641551114429363,1.0588660444830196
Louvain,1.0,NMF,0.1,2,1.2919821294878768,1.6692178229160288,1.0642991071431915
Louvain,2.0,NMF,0.1,2,1.2819683093436893,1.6434427461615173,1.0513971339101678
Louvain,3.0,NMF,0.1,2,1.290021360847539,1.6641551114429363,1.0588660444830196
Louvain,1.0,Co-Clustering,0.1,2,1.2919821294878768,1.6692178229160288,1.0642991071431915
Louvain,2.0,Co-Clustering,0.1,2,1.2819683093436893,1.6434427461615173,1.0513971339101678
Louvain,3.0,Co-Clustering,0.1,2,1.290021360847539,1.6641551114429363,1.0588660444830196
Louvain,1.0,SlopeOne,0.1,2,1.2919821294878768,1.6692178229160288,1.0642991071431915
Louvain,2.0,SlopeOne,0.1,2,1.2819683093436893,1.6434427461615173,1.0513971339101678
Louvain,3.0,SlopeOne,0.1,2,1.290021360847539,1.6641551114429363,1.0588660444830196
Paris,1.0,NormalPredictor,0.1,2,1.7388703691048955,3.0236701605509957,1.4113865108183952
Paris,2.0,NormalPredictor,0.1,2,1.7020614866263724,2.8970133042567765,1.3895827533190759
Paris,3.0,NormalPredictor,0.1,2,1.7216129759387462,2.9639512389206657,1.4058973583431158
Paris,4.0,NormalPredictor,0.1,2,1.7240372604584049,2.972304475448922,1.4124284774737508
Paris,1.0,SVD,0.1,2,1.3182928001693643,1.7378959069783835,1.085333466904395
Paris,2.0,SVD,0.1,2,1.3211311802471322,1.7453875954211804,1.0870315737452332
Paris,3.0,SVD,0.1,2,1.3200571046840297,1.742550759626783,1.0859516041311263
Paris,4.0,SVD,0.1,2,1.318574957439817,1.7386399183874148,1.0849320721174536
Paris,1.0,k-NN,0.1,2,1.2860008392184161,1.6537981584704706,1.0577486634107367
Paris,2.0,k-NN,0.1,2,1.2862209499003057,1.6543643319624448,1.0572353105271548
Paris,3.0,k-NN,0.1,2,1.2848449680287506,1.6508265918688012,1.052526621366441
Paris,4.0,k-NN,0.1,2,1.2839270844192856,1.6484687581054076,1.0519785115964604
Paris,1.0,NMF,0.1,2,1.2860008392184161,1.6537981584704706,1.0577486634107367
Paris,2.0,NMF,0.1,2,1.2862209499003057,1.6543643319624448,1.0572353105271548
Paris,3.0,NMF,0.1,2,1.2848449680287506,1.6508265918688012,1.052526621366441
Paris,4.0,NMF,0.1,2,1.2839270844192856,1.6484687581054076,1.0519785115964604
Paris,1.0,Co-Clustering,0.1,2,1.2860008392184161,1.6537981584704706,1.0577486634107367
Paris,2.0,Co-Clustering,0.1,2,1.2862209499003057,1.6543643319624448,1.0572353105271548
Paris,3.0,Co-Clustering,0.1,2,1.2848449680287506,1.6508265918688012,1.052526621366441
Paris,4.0,Co-Clustering,0.1,2,1.2839270844192856,1.6484687581054076,1.0519785115964604
Paris,1.0,SlopeOne,0.1,2,1.2860008392184161,1.6537981584704706,1.0577486634107367
