dataset,similarity_metric,community_detector,algorithm_rec,test_size,split_id,rmse,mse,mae
ml-100k,cosine,Surprise,Co-Clustering,0.01,2,1.3788163549328218,1.9011345406302336,1.109563997806601
ml-100k,l1,Not-Applicable,SVD,0.01,2,0.9417394585995216,0.88687320788332,0.7277181865315401
ml-100k,l1,Not-Applicable,k-NN,0.01,2,0.9771338243668578,0.9547905107218012,0.7703052196538726
ml-100k,l1,Not-Applicable,NMF,0.01,2,0.9620811130153002,0.9256000680207588,0.7468576370848372
ml-100k,l1,Not-Applicable,Co-Clustering,0.01,2,0.9706653804594271,0.9421912808224444,0.756596811758767
ml-100k,l1,Louvain,SVD,0.01,2,1.264697567607006,1.5994599375110776,1.028534510784401
ml-100k,l1,Louvain,k-NN,0.01,2,1.2665224103257928,1.604079015857456,1.020782058822374
ml-100k,l1,Louvain,NMF,0.01,2,1.3601866735650687,1.850107786944007,1.1113710296974786
ml-100k,l1,Louvain,Co-Clustering,0.01,2,1.353438436703152,1.8317956019454722,1.0975229119628536
ml-100k,l1,Paris,SVD,0.01,2,1.2619164221220647,1.5924330564213531,1.0226754359866292
ml-100k,l1,Paris,k-NN,0.01,2,1.250789703426461,1.5644748821976542,1.0141155865764515
ml-100k,l1,Paris,NMF,0.01,2,1.3444737353589045,1.8076096250699256,1.0916325377042102
ml-100k,l1,Paris,Co-Clustering,0.01,2,1.361657412493949,1.8541109089997163,1.1060760213082286
ml-100k,l1,Surprise,SVD,0.01,2,1.2463788603189143,1.5534602634498758,1.0115354407358983
ml-100k,l1,Surprise,k-NN,0.01,2,1.2660638011169676,1.6029175484987446,1.027042401538708
ml-100k,l1,Surprise,NMF,0.01,2,1.2930746108525693,1.6720419492315233,1.0428841177726813
ml-100k,l1,Surprise,Co-Clustering,0.01,2,1.3328235551232552,1.7764186290913928,1.0740122640464358
ml-100k,l2,Not-Applicable,SVD,0.01,2,0.9357374607347522,0.8756045954223218,0.726684143214994
ml-100k,l2,Not-Applicable,k-NN,0.01,2,0.9771338243668578,0.9547905107218012,0.7703052196538726
ml-100k,l2,Not-Applicable,NMF,0.01,2,0.9541026834774842,0.9103119306189364,0.7409039529769634
ml-100k,l2,Not-Applicable,Co-Clustering,0.01,2,0.9652935875241407,0.931791710115226,0.7467188014142458
ml-100k,l2,Louvain,SVD,0.01,2,1.2582479894835013,1.5831880030392729,1.0230022555528913
ml-100k,l2,Louvain,k-NN,0.01,2,1.2479783105971463,1.5574498637209073,1.0083919994604262
ml-100k,l2,Louvain,NMF,0.01,2,1.3859715207646475,1.92091705637067,1.1281953924380088
ml-100k,l2,Louvain,Co-Clustering,0.01,2,1.3444353568781857,1.8075064288241744,1.0929073891808305
ml-100k,l2,Paris,SVD,0.01,2,1.2804624704588932,1.639584138253692,1.0418834202802272
ml-100k,l2,Paris,k-NN,0.01,2,1.2447263029181548,1.549343569176298,1.0073936854782763
ml-100k,l2,Paris,NMF,0.01,2,1.3487765631155688,1.8191982172098462,1.0912844987980752
ml-100k,l2,Paris,Co-Clustering,0.01,2,1.3533137980782115,1.8314582360688743,1.094040827147986
ml-100k,l2,Surprise,SVD,0.01,2,1.2510228892528639,1.5650582694345831,1.0152976749009597
ml-100k,l2,Surprise,k-NN,0.01,2,1.2690680478940524,1.610533710185621,1.0228791177482848
ml-100k,l2,Surprise,NMF,0.01,2,1.3211524905587482,1.745443903309583,1.0750147274150068
ml-100k,l2,Surprise,Co-Clustering,0.01,2,1.3100702827687236,1.7162841457937235,1.0519091780867138
ml-100k,euclidean,Not-Applicable,SVD,0.01,3,0.9388245539449332,0.881391543089903,0.7342775340431997
ml-100k,euclidean,Not-Applicable,k-NN,0.01,3,0.9702422897544891,0.9413701008280341,0.7634074752600306
ml-100k,euclidean,Not-Applicable,NMF,0.01,3,0.9659712665722499,0.9331004878431967,0.7567535949758071
ml-100k,euclidean,Not-Applicable,Co-Clustering,0.01,3,0.9499065131811559,0.9023223837839817,0.7502788644508462
ml-100k,euclidean,Louvain,SVD,0.01,3,1.2428656845729675,1.5447151098890313,1.0003074287511966
ml-100k,euclidean,Louvain,k-NN,0.01,3,1.2792798446611366,1.6365569209562216,1.0249538624269892
ml-100k,euclidean,Louvain,NMF,0.01,3,1.3419402610593976,1.8008036642521639,1.074177543111625
ml-100k,euclidean,Louvain,Co-Clustering,0.01,3,1.3504495191031358,1.823713903645891,1.0806729663504957
ml-100k,euclidean,Paris,SVD,0.01,3,1.25827503419001,1.5832560616658706,1.0157040502615668
ml-100k,euclidean,Paris,k-NN,0.01,3,1.286238463400117,1.6544093847298942,1.0390129343507395
ml-100k,euclidean,Paris,NMF,0.01,3,1.353764287889489,1.8326777471649358,1.0884691732195002
ml-100k,euclidean,Paris,Co-Clustering,0.01,3,1.3480186192338475,1.8171541978011287,1.0870822577798356
ml-100k,euclidean,Surprise,SVD,0.01,3,1.2248679655674957,1.5003015330734557,0.9817236063978143
ml-100k,euclidean,Surprise,k-NN,0.01,3,1.2493703682935509,1.560926317169963,0.993496601049908
ml-100k,euclidean,Surprise,NMF,0.01,3,1.2812979848423194,1.6417245259609883,1.0207918999062253
ml-100k,euclidean,Surprise,Co-Clustering,0.01,3,1.2850542767826703,1.6513644942774317,1.0362240805789527
ml-100k,cosine,Not-Applicable,SVD,0.01,3,0.9292467938439448,0.863499603869251,0.732659521614216
ml-100k,cosine,Not-Applicable,k-NN,0.01,3,0.9702422897544891,0.9413701008280341,0.7634074752600306
ml-100k,cosine,Not-Applicable,NMF,0.01,3,0.9764184034303844,0.9533928985575411,0.7654630806212568
ml-100k,cosine,Not-Applicable,Co-Clustering,0.01,3,0.9536548788273777,0.9094576279112603,0.7525350929125475
ml-100k,cosine,Louvain,SVD,0.01,3,1.2436033439982226,1.5465492772035616,1.0102783940099684
ml-100k,cosine,Louvain,k-NN,0.01,3,1.320885814576525,1.74473933514949,1.0613929453887465
ml-100k,cosine,Louvain,NMF,0.01,3,1.3630115937600018,1.8578006047241802,1.0929234068856213
ml-100k,cosine,Louvain,Co-Clustering,0.01,3,1.3448991294734074,1.8087536684583292,1.0811256971482985
ml-100k,cosine,Paris,SVD,0.01,3,1.2617192914947541,1.5919355705300244,1.0117578252719472
ml-100k,cosine,Paris,k-NN,0.01,3,1.2762589427765625,1.6288368890171487,1.0270656723953786
ml-100k,cosine,Paris,NMF,0.01,3,1.3713143556780216,1.8805030620886276,1.0953741500824097
ml-100k,cosine,Paris,Co-Clustering,0.01,3,1.3297275739459222,1.768175420912108,1.0638931439847759
ml-100k,cosine,Surprise,SVD,0.01,3,1.2251989089089894,1.501112366391778,0.988289947733245
ml-100k,cosine,Surprise,k-NN,0.01,3,1.317873874514371,1.73679154912752,1.0515508605551547
ml-100k,cosine,Surprise,NMF,0.01,3,1.375833375433788,1.8929174769575305,1.097078188033656
ml-100k,cosine,Surprise,Co-Clustering,0.01,3,1.3381506881011793,1.7906472640656594,1.0733097933856892
ml-100k,l1,Not-Applicable,SVD,0.01,3,0.9312402021496393,0.8672083140997011,0.7266846283757166
ml-100k,l1,Not-Applicable,k-NN,0.01,3,0.9702422897544891,0.9413701008280341,0.7634074752600306
ml-100k,l1,Not-Applicable,NMF,0.01,3,0.9598904160418654,0.9213896108090255,0.7510758127239011
ml-100k,l1,Not-Applicable,Co-Clustering,0.01,3,0.9472396102563139,0.8972628792385333,0.748896817299637
ml-100k,l1,Louvain,SVD,0.01,3,1.2370123040774788,1.5301994404390726,0.9896889296460283
ml-100k,l1,Louvain,k-NN,0.01,3,1.2703423655224613,1.6137697256412027,1.0236516307849202
ml-100k,l1,Louvain,NMF,0.01,3,1.3590999386566849,1.8471526432566043,1.0979053918929575
ml-100k,l1,Louvain,Co-Clustering,0.01,3,1.3305070601209035,1.7702490370315696,1.068617730075972
ml-100k,l1,Paris,SVD,0.01,3,1.2467617484168643,1.5544148573154764,1.0036623850532729
ml-100k,l1,Paris,k-NN,0.01,3,1.2791787449104737,1.6362982614307349,1.02764765284303
ml-100k,l1,Paris,NMF,0.01,3,1.3604759724892888,1.8508948717206761,1.094700652364886
ml-100k,l1,Paris,Co-Clustering,0.01,3,1.334703397482606,1.7814331592516113,1.0698671272213327
ml-100k,l1,Surprise,SVD,0.01,3,1.2341254040365197,1.5230655128883028,0.9840689309494813
ml-100k,l1,Surprise,k-NN,0.01,3,1.2780088243805408,1.6333065551945318,1.019240980721271
ml-100k,l1,Surprise,NMF,0.01,3,1.3050123204339017,1.7030571564842767,1.0472956835931548
ml-100k,l1,Surprise,Co-Clustering,0.01,3,1.2847136298261492,1.65048911066108,1.0188589630689193
ml-100k,l2,Not-Applicable,SVD,0.01,3,0.9301061054305565,0.8650973673591975,0.7336568487454778
ml-100k,l2,Not-Applicable,k-NN,0.01,3,0.9702422897544891,0.9413701008280341,0.7634074752600306
ml-100k,l2,Not-Applicable,NMF,0.01,3,0.9649836584537623,0.9311934610828074,0.7590684161213692
ml-100k,l2,Not-Applicable,Co-Clustering,0.01,3,0.9729074958765106,0.9465489955327026,0.7704399881627926
ml-100k,l2,Louvain,SVD,0.01,3,1.23681438737221,1.5297098288108948,0.9932757191860081
ml-100k,l2,Louvain,k-NN,0.01,3,1.2820062764119975,1.6435400927597548,1.021535732284676
ml-100k,l2,Louvain,NMF,0.01,3,1.3635210494842407,1.8591896523866052,1.0922744813505927
ml-100k,l2,Louvain,Co-Clustering,0.01,3,1.3262847439953938,1.759031222154927,1.0646090532166632
ml-100k,l2,Paris,SVD,0.01,3,1.2565911394420033,1.5790212917241522,1.0141381579011228
ml-100k,l2,Paris,k-NN,0.01,3,1.286238463400117,1.6544093847298942,1.0390129343507395
ml-100k,l2,Paris,NMF,0.01,3,1.3494768532441983,1.8210877774418632,1.0894305430812945
ml-100k,l2,Paris,Co-Clustering,0.01,3,1.3472575204658706,1.8151028264518456,1.0841879666210301
ml-100k,l2,Surprise,SVD,0.01,3,1.2242583260692883,1.498808448949976,0.982237965442207
ml-100k,l2,Surprise,k-NN,0.01,3,1.2502312365043833,1.563078144731279,0.996803845038135
ml-100k,l2,Surprise,NMF,0.01,3,1.3070850400286174,1.7084713018666124,1.0417901673989982
ml-100k,l2,Surprise,Co-Clustering,0.01,3,1.274809778427184,1.625139971173566,1.0242248463266972
ml-100k,euclidean,Not-Applicable,SVD,0.01,4,0.9544215121403807,0.910920422836331,0.7467554543771957
ml-100k,euclidean,Not-Applicable,k-NN,0.01,4,0.9749777372244139,0.9505815880832383,0.7693767536033689
ml-100k,euclidean,Not-Applicable,NMF,0.01,4,0.9800080908136812,0.9604158580602765,0.764656792869557
ml-100k,euclidean,Not-Applicable,Co-Clustering,0.01,4,0.9675145612417053,0.9360844262147295,0.7569890882600812
ml-100k,euclidean,Louvain,SVD,0.01,4,1.3289797450463283,1.7661871627434038,1.0686120417634206
ml-100k,euclidean,Louvain,k-NN,0.01,4,1.3352142766187296,1.7827971644864773,1.0809683412753157
ml-100k,euclidean,Louvain,NMF,0.01,4,1.433087539689051,2.0537398964120173,1.150472960953171
ml-100k,euclidean,Louvain,Co-Clustering,0.01,4,1.414571147222853,2.0010115305553784,1.1377671979254849
ml-100k,euclidean,Paris,SVD,0.01,4,1.340052051007131,1.7957394994084184,1.0814731454410298
ml-100k,euclidean,Paris,k-NN,0.01,4,1.3360124534475737,1.7849292757670054,1.084246143374628
ml-100k,euclidean,Paris,NMF,0.01,4,1.4108053879018512,1.990371842532893,1.1375506771211876
ml-100k,euclidean,Paris,Co-Clustering,0.01,4,1.4226035572432814,2.023800881081238,1.1462871609736667
ml-100k,euclidean,Surprise,SVD,0.01,4,1.2890897868185345,1.6617524784798545,1.0366945778402454
ml-100k,euclidean,Surprise,k-NN,0.01,4,1.3309147003478885,1.77133393960211,1.0788194603694001
ml-100k,euclidean,Surprise,NMF,0.01,4,1.4013929610213895,1.963902231200298,1.138530170477688
ml-100k,euclidean,Surprise,Co-Clustering,0.01,4,1.386114089739948,1.9213122697756044,1.117860424406482
ml-100k,cosine,Not-Applicable,SVD,0.01,4,0.9372834612558221,0.8785002867436941,0.742991784984603
ml-100k,cosine,Not-Applicable,k-NN,0.01,4,0.9749777372244139,0.9505815880832383,0.7693767536033689
ml-100k,cosine,Not-Applicable,NMF,0.01,4,0.962854710567256,0.9270891936615543,0.7454987783052046
ml-100k,cosine,Not-Applicable,Co-Clustering,0.01,4,0.975256705249145,0.9511256411334176,0.7603730772010003
ml-100k,cosine,Louvain,SVD,0.01,4,1.3203882982670498,1.743425258200556,1.0617241772638086
ml-100k,cosine,Louvain,k-NN,0.01,4,1.3437747303794954,1.8057305260064855,1.0840529034659525
ml-100k,cosine,Louvain,NMF,0.01,4,1.4766099459305906,2.1803769324211415,1.196224020229942
ml-100k,cosine,Louvain,Co-Clustering,0.01,4,1.4473460760183892,2.094810663765829,1.1673486827918969
ml-100k,cosine,Paris,SVD,0.01,4,1.3373089490959915,1.788395225332225,1.0747376357602025
ml-100k,cosine,Paris,k-NN,0.01,4,1.327459714272567,1.7621492930166054,1.0778602573492895
ml-100k,cosine,Paris,NMF,0.01,4,1.4214666676524017,2.0205674872468236,1.1477738014053844
ml-100k,cosine,Paris,Co-Clustering,0.01,4,1.417671187540078,2.009791595981295,1.1477025469301545
ml-100k,cosine,Surprise,SVD,0.01,4,1.2894953319974163,1.6627982112431268,1.0445649421764323
ml-100k,cosine,Surprise,k-NN,0.01,4,1.400293179996656,1.9608209899451472,1.124056047322591
ml-100k,cosine,Surprise,NMF,0.01,4,1.4416102054115334,2.0782399843466837,1.1715961504974688
ml-100k,cosine,Surprise,Co-Clustering,0.01,4,1.4245203468254555,2.029258218519716,1.1355144244004163
ml-100k,l1,Not-Applicable,SVD,0.01,4,0.9572693299751625,0.9163645701110964,0.7464540110560575
ml-100k,l1,Not-Applicable,k-NN,0.01,4,0.9749777372244139,0.9505815880832383,0.7693767536033689
ml-100k,l1,Not-Applicable,NMF,0.01,4,0.9681441478233601,0.9373030909646201,0.7551029717980529
ml-100k,l1,Not-Applicable,Co-Clustering,0.01,4,0.9686878440116337,0.9383561391359071,0.7588127206445027
ml-100k,l1,Louvain,SVD,0.01,4,1.3360729560199731,1.7850909438079492,1.0791104151521678
ml-100k,l1,Louvain,k-NN,0.01,4,1.3492837291787658,1.820566581826557,1.0968182485786742
ml-100k,l1,Louvain,NMF,0.01,4,1.4423584768402669,2.0803979757129745,1.1625033720694584
ml-100k,l1,Louvain,Co-Clustering,0.01,4,1.4280050044897836,2.0391982928478667,1.146881608602684
ml-100k,l1,Paris,SVD,0.01,4,1.3579458033677927,1.8440168048842,1.0915198907250685
ml-100k,l1,Paris,k-NN,0.01,4,1.334918367503405,1.7820070478979562,1.0821243466911155
ml-100k,l1,Paris,NMF,0.01,4,1.4407822166125377,2.0758533957069374,1.1545571823482816
ml-100k,l1,Paris,Co-Clustering,0.01,4,1.4241098883273984,2.028088974031875,1.1447858800837243
ml-100k,l1,Surprise,SVD,0.01,4,1.2871304836226072,1.6567048818705665,1.0385340859792362
ml-100k,l1,Surprise,k-NN,0.01,4,1.2812881019688862,1.641699200247031,1.0299255678710173
ml-100k,l1,Surprise,NMF,0.01,4,1.357686890539751,1.8433136927434979,1.0930158578973401
ml-100k,l1,Surprise,Co-Clustering,0.01,4,1.350218299455192,1.8230894561836704,1.0851029034729494
ml-100k,l2,Not-Applicable,SVD,0.01,4,0.9415713466676172,0.8865566008654703,0.7398101194863896
ml-100k,l2,Not-Applicable,k-NN,0.01,4,0.9749777372244139,0.9505815880832383,0.7693767536033689
ml-100k,l2,Not-Applicable,NMF,0.01,4,0.9613100291554879,0.9241169721549249,0.7473311463942091
ml-100k,l2,Not-Applicable,Co-Clustering,0.01,4,0.9788830817574361,0.9582120877509354,0.7689839271489359
ml-100k,l2,Louvain,SVD,0.01,4,1.3340682625172107,1.7797381290556893,1.0761597529097306
ml-100k,l2,Louvain,k-NN,0.01,4,1.3446467773067197,1.8080749557213467,1.0889120166153057
ml-100k,l2,Louvain,NMF,0.01,4,1.4363705991357814,2.063160498061684,1.1578865965610285
ml-100k,l2,Louvain,Co-Clustering,0.01,4,1.410133589474094,1.988476740163093,1.1350101946676459
ml-100k,l2,Paris,SVD,0.01,4,1.3466402948799328,1.8134400837943123,1.086432059891964
ml-100k,l2,Paris,k-NN,0.01,4,1.3360124534475737,1.7849292757670054,1.084246143374628
ml-100k,l2,Paris,NMF,0.01,4,1.4237678432393803,2.027114871442517,1.1531797828228945
ml-100k,l2,Paris,Co-Clustering,0.01,4,1.428419681984806,2.040382787881575,1.1473737534923967
ml-100k,l2,Surprise,SVD,0.01,4,1.3040931507890705,1.7006589459349652,1.055419187064489
ml-100k,l2,Surprise,k-NN,0.01,4,1.3254964560260645,1.7569408549376564,1.0697752128223084
ml-100k,l2,Surprise,NMF,0.01,4,1.3735406708771576,1.886613974553672,1.1173356019210279
ml-100k,l2,Surprise,Co-Clustering,0.01,4,1.3633422064870855,1.8587019719890747,1.1008598055263663
ml-100k,euclidean,Not-Applicable,SVD,0.01,5,0.9458442417242556,0.8946213296029321,0.7285644773609207
ml-100k,euclidean,Not-Applicable,k-NN,0.01,5,0.9826139059743898,0.9655300882142469,0.7621404028535974
ml-100k,euclidean,Not-Applicable,NMF,0.01,5,0.9815783454242263,0.9634960482057617,0.7545152530974051
ml-100k,euclidean,Not-Applicable,Co-Clustering,0.01,5,0.9883161748161667,0.9767688614032598,0.7515467031018404
ml-100k,euclidean,Louvain,SVD,0.01,5,1.2479732717844427,1.5574372870883668,1.0028221630610283
ml-100k,euclidean,Louvain,k-NN,0.01,5,1.336465825613001,1.7861409030314408,1.0683536651459604
ml-100k,euclidean,Louvain,NMF,0.01,5,1.3758739620789096,1.8930291595267166,1.1051756436874578
ml-100k,euclidean,Louvain,Co-Clustering,0.01,5,1.3653318090499063,1.8641309488034894,1.0976345399220633
ml-100k,euclidean,Paris,SVD,0.01,5,1.251260968769522,1.5656540119660427,1.008090307789645
ml-100k,euclidean,Paris,k-NN,0.01,5,1.3139458110962783,1.7264535944974566,1.0494016980361232
ml-100k,euclidean,Paris,NMF,0.01,5,1.3653063019389302,1.864061298114157,1.0984315506558051
ml-100k,euclidean,Paris,Co-Clustering,0.01,5,1.364271283028769,1.861236133696964,1.0894655012494725
ml-100k,euclidean,Surprise,SVD,0.01,5,1.2141482194972764,1.4741558989084063,0.9819202062653296
ml-100k,euclidean,Surprise,k-NN,0.01,5,1.2828796483020355,1.6457801920275545,1.0229038651103581
ml-100k,euclidean,Surprise,NMF,0.01,5,1.3269827531464606,1.7608832271481607,1.0644579585310159
ml-100k,euclidean,Surprise,Co-Clustering,0.01,5,1.3077754879569765,1.710276726901108,1.047580655314457
ml-100k,cosine,Not-Applicable,SVD,0.01,5,0.9463323103706329,0.8955448416514199,0.7397357853526167
ml-100k,cosine,Not-Applicable,k-NN,0.01,5,0.9826139059743898,0.9655300882142469,0.7621404028535974
ml-100k,cosine,Not-Applicable,NMF,0.01,5,0.9851539181578439,0.9705282424617517,0.7589377208457593
ml-100k,cosine,Not-Applicable,Co-Clustering,0.01,5,0.9784557018784369,0.9573755605384245,0.754376423344143
ml-100k,cosine,Louvain,SVD,0.01,5,1.2573415611677858,1.580907801439845,1.0166052258561953
ml-100k,cosine,Louvain,k-NN,0.01,5,1.3193377962224377,1.7406522205410788,1.0608330906489785
ml-100k,cosine,Louvain,NMF,0.01,5,1.3961729125167972,1.949298801645636,1.124596303261813
ml-100k,cosine,Louvain,Co-Clustering,0.01,5,1.3887754252356534,1.9286971817384702,1.1144460338765765
ml-100k,cosine,Paris,SVD,0.01,5,1.2531480243333482,1.570379970890574,1.0078159069428112
ml-100k,cosine,Paris,k-NN,0.01,5,1.2962720890868882,1.6803213289456855,1.039759011572713
ml-100k,cosine,Paris,NMF,0.01,5,1.3804486278963959,1.905638414261042,1.104905856610906
ml-100k,cosine,Paris,Co-Clustering,0.01,5,1.370625089273458,1.8786131353458748,1.1002871392631686
ml-100k,cosine,Surprise,SVD,0.01,5,1.2379697246135408,1.532569039059726,0.9980069826341122
ml-100k,cosine,Surprise,k-NN,0.01,5,1.3501886355350168,1.8230093515279104,1.0850151696188775
ml-100k,cosine,Surprise,NMF,0.01,5,1.4346386786709147,2.058188138338628,1.1460860931729062
ml-100k,cosine,Surprise,Co-Clustering,0.01,5,1.3777107701601843,1.8980869662153679,1.1056643160855717
ml-100k,l1,Not-Applicable,SVD,0.01,5,0.9467423505774442,0.8963210783769042,0.7327969971998044
ml-100k,l1,Not-Applicable,k-NN,0.01,5,0.9826139059743898,0.9655300882142469,0.7621404028535974
ml-100k,l1,Not-Applicable,NMF,0.01,5,0.982653510062499,0.96560792083815,0.7647605537234494
ml-100k,l1,Not-Applicable,Co-Clustering,0.01,5,0.9863029448011604,0.972793498923441,0.7564110576248929
ml-100k,l1,Louvain,SVD,0.01,5,1.271809044322743,1.617498245221129,1.0252100776578013
ml-100k,l1,Louvain,k-NN,0.01,5,1.3226603966321493,1.7494305248191147,1.0582606652043083
ml-100k,l1,Louvain,NMF,0.01,5,1.397648856718746,1.953422326687218,1.12923503535761
ml-100k,l1,Louvain,Co-Clustering,0.01,5,1.3801057275430215,1.9046918191970525,1.1085788068378626
ml-100k,l1,Paris,SVD,0.01,5,1.2477365053223621,1.5568463867140612,1.0017600607514536
ml-100k,l1,Paris,k-NN,0.01,5,1.3196102466881183,1.7413712031642763,1.058272392519519
ml-100k,l1,Paris,NMF,0.01,5,1.3928070756587243,1.9399115500050073,1.1159538087534966
ml-100k,l1,Paris,Co-Clustering,0.01,5,1.3769823388874443,1.8960803616079362,1.107378792134619
ml-100k,l1,Surprise,SVD,0.01,5,1.2296062478882104,1.5119315248457232,0.9923035801683985
ml-100k,l1,Surprise,k-NN,0.01,5,1.2875172689002536,1.6577007177163678,1.035999339632651
ml-100k,l1,Surprise,NMF,0.01,5,1.3295734074525476,1.7677654458049783,1.0773703551209757
ml-100k,l1,Surprise,Co-Clustering,0.01,5,1.3032283739220467,1.698404194595502,1.0489252657905461
ml-100k,l2,Not-Applicable,SVD,0.01,5,0.9406756990783268,0.8848707708364988,0.7318815187111564
ml-100k,l2,Not-Applicable,k-NN,0.01,5,0.9826139059743898,0.9655300882142469,0.7621404028535974
ml-100k,l2,Not-Applicable,NMF,0.01,5,0.9919082332341652,0.983881943157723,0.761351250726398
ml-100k,l2,Not-Applicable,Co-Clustering,0.01,5,0.9927466991749123,0.9855460087226839,0.7586757047031829
ml-100k,l2,Louvain,SVD,0.01,5,1.2435583979942377,1.546437489221995,1.0062341138755382
ml-100k,l2,Louvain,k-NN,0.01,5,1.3170731761848935,1.7346817514257635,1.0538635527792204
ml-100k,l2,Louvain,NMF,0.01,5,1.3826129117004025,1.911618463600665,1.11392244614511
ml-100k,l2,Louvain,Co-Clustering,0.01,5,1.3774060477298578,1.897247420322787,1.1005631048933624
ml-100k,l2,Paris,SVD,0.01,5,1.258509284886661,1.5838456201459348,1.0153979172608771
ml-100k,l2,Paris,k-NN,0.01,5,1.3139458110962783,1.7264535944974566,1.0494016980361232
ml-100k,l2,Paris,NMF,0.01,5,1.3625068436445482,1.8564248989782295,1.0889348701569372
ml-100k,l2,Paris,Co-Clustering,0.01,5,1.3795185122283102,1.9030713255806107,1.10408185289959
ml-100k,l2,Surprise,SVD,0.01,5,1.2317189759061333,1.517131635607254,0.9907526552329783
ml-100k,l2,Surprise,k-NN,0.01,5,1.2787911842465105,1.6353068929065926,1.0250515305785648
ml-100k,l2,Surprise,NMF,0.01,5,1.3335944027941462,1.7784740311638754,1.0646558311437084
ml-100k,l2,Surprise,Co-Clustering,0.01,5,1.3257144968586398,1.7575189271811567,1.0609839311948608
ml-100k,euclidean,Not-Applicable,SVD,0.01,6,0.9503507377556818,0.9031665247527687,0.7470475482086288
ml-100k,euclidean,Not-Applicable,k-NN,0.01,6,1.0117927791663326,1.0237246279731311,0.789025345042204
ml-100k,euclidean,Not-Applicable,NMF,0.01,6,0.9872394791126218,0.9746417891185608,0.7689575091348831
ml-100k,euclidean,Not-Applicable,Co-Clustering,0.01,6,0.9963230132497665,0.9926595467310944,0.7711153317549005
ml-100k,euclidean,Louvain,SVD,0.01,6,1.2785732591240064,1.634749578946984,1.0335547526384363
ml-100k,euclidean,Louvain,k-NN,0.01,6,1.3328054381678884,1.7763703360098968,1.0841342360591568
ml-100k,euclidean,Louvain,NMF,0.01,6,1.3815539887811286,1.9086914239170467,1.1264383101098934
ml-100k,euclidean,Louvain,Co-Clustering,0.01,6,1.3676485625476473,1.870462590638646,1.106027371607912
ml-100k,euclidean,Paris,SVD,0.01,6,1.2923572738202997,1.6701873231962372,1.055876268832078
ml-100k,euclidean,Paris,k-NN,0.01,6,1.3264366373785739,1.7594341529801782,1.0849811072790652
ml-100k,euclidean,Paris,NMF,0.01,6,1.3847551349024094,1.9175467836385902,1.1246516644692413
ml-100k,euclidean,Paris,Co-Clustering,0.01,6,1.3721855090985704,1.8828930713801029,1.1114294366174644
ml-100k,euclidean,Surprise,SVD,0.01,6,1.2463696833041134,1.553437387459596,1.019382984457363
ml-100k,euclidean,Surprise,k-NN,0.01,6,1.2624607313116332,1.5938070981039036,1.0269552859194477
ml-100k,euclidean,Surprise,NMF,0.01,6,1.297731748537201,1.6841076911614214,1.0569387125038217
ml-100k,euclidean,Surprise,Co-Clustering,0.01,6,1.2929848484234892,1.671809818252713,1.050335343864841
ml-100k,cosine,Not-Applicable,SVD,0.01,6,0.9730281097199949,0.9467837023052664,0.7623402252448459
ml-100k,cosine,Not-Applicable,k-NN,0.01,6,1.0117927791663326,1.0237246279731311,0.789025345042204
ml-100k,cosine,Not-Applicable,NMF,0.01,6,0.9963991303538198,0.9928112269698484,0.7724173027922038
ml-100k,cosine,Not-Applicable,Co-Clustering,0.01,6,0.9989929134131683,0.9979868410497299,0.7669209888700912
ml-100k,cosine,Louvain,SVD,0.01,6,1.2605712153132902,1.5890397888764254,1.02246193656693
ml-100k,cosine,Louvain,k-NN,0.01,6,1.3524403482014526,1.8290948954432666,1.0952158298131394
ml-100k,cosine,Louvain,NMF,0.01,6,1.4228419690980971,2.0244792690269504,1.1451266669051803
ml-100k,cosine,Louvain,Co-Clustering,0.01,6,1.376244427069883,1.8940487230409107,1.1101357886292902
ml-100k,cosine,Paris,SVD,0.01,6,1.2884927880673855,1.6602136649016648,1.0438590439099515
ml-100k,cosine,Paris,k-NN,0.01,6,1.3295489725855898,1.7677004705033974,1.0848201673002942
ml-100k,cosine,Paris,NMF,0.01,6,1.4163313680409064,2.0059945440966254,1.157252454895049
ml-100k,cosine,Paris,Co-Clustering,0.01,6,1.3871703241830713,1.9242415082941673,1.1267052447503088
ml-100k,cosine,Surprise,SVD,0.01,6,1.2412918340900767,1.5408054173787062,1.003017901159087
ml-100k,cosine,Surprise,k-NN,0.01,6,1.364128702214842,1.8608471162063493,1.091041418117225
ml-100k,cosine,Surprise,NMF,0.01,6,1.394726189876911,1.945261144728565,1.1236819648344312
ml-100k,cosine,Surprise,Co-Clustering,0.01,6,1.3694410972415232,1.8753689188140672,1.1029548542268195
ml-100k,l1,Not-Applicable,SVD,0.01,6,0.970442260806869,0.9417581815599472,0.7619260551967263
ml-100k,l1,Not-Applicable,k-NN,0.01,6,1.0117927791663326,1.0237246279731311,0.789025345042204
ml-100k,l1,Not-Applicable,NMF,0.01,6,0.9846623698991893,0.9695599826954878,0.7653057233630461
ml-100k,l1,Not-Applicable,Co-Clustering,0.01,6,0.9941641554520491,0.988362367985686,0.767868633886935
ml-100k,l1,Louvain,SVD,0.01,6,1.2891407275928175,1.6618838155385387,1.047859572407261
ml-100k,l1,Louvain,k-NN,0.01,6,1.3237239919756534,1.7522452069319594,1.0805204704968636
